assignment_id,split,protocol_id,seed,partition_key,prompt_sha256,is_reserve,matrix_id,hc_id,hd_id,ot_id
CBV15C-0328,Test1,CB12_PARTITION_V1,12026,fba0078f690069a80c8b7572515733a86884606588397fa12e4e6d9c2691b4f1,5e384e38c5607800081f64dafb6e446e6725d7be471645795998d9c29eaeaf2c,False,V15C-HC6-HD6-OT6,HC6,HD6,OT6
CBV15C-0329,Train,CB12_PARTITION_V1,12026,22383370c32004646d4f7a078b547cc07b08e5a5e9e94d9d5fd86660dd3b6925,7f6bb80aa02f3f2e4634d430e6edf03a4b3e2961e393780845441a864fbaa176,False,V15C-HC9-HD5-OT2,HC9,HD5,OT2
CBV15C-0330,Train,CB12_PARTITION_V1,12026,d35176544f1f50c43bec0f652bb029668a7768fdc909e0a4a02476bd3b2886ba,f95ac9a7262ddb49122fccc6d90ce7b88ac3dcffce538359ca0a720031b7679d,False,V15C-HC3-HD8-OT14,HC3,HD8,OT14
CBV15C-0331,Test4,CB12_PARTITION_V1,12026,1e854f511ebddaf29f5e0822271667ca3ce86af57acc1f852077903140830937,ec011e6a85afa24556114eea9428a2a5641c16a95e7d85610d4820a2db282408,False,V15C-HC4-HD3-OT14,HC4,HD3,OT14
CBV15C-0332,Test2,CB12_PARTITION_V1,12026,4f00831d0d73949d1d28381a2452239bfc3280f443dc5d4d4d50172c7c1e057a,b730b4a214ff894ca64db583492a9a3027362ba2ca9be74dc414968df5bbc6ed,False,V15C-HC2-HD4-OT5,HC2,HD4,OT5
CBV15C-0333,Train,CB12_PARTITION_V1,12026,194be68f252fee4422dd35ea9d8ff9ce5e02679d84bd8853b0e2616e6d18b5a0,12e984044eec4762d5c4ae3c4908906213ebfec4f07642993b136558409ef372,False,V15C-HC5-HD2-OT8,HC5,HD2,OT8
CBV15C-0334,Train,CB12_PARTITION_V1,12026,84cbde910ed84aa0da83ded081187315ef8d100b9b37a37b48788d535e8d0330,d0596be1539fe3e6ceccf099d76e29467d68a4b81cd1d33766a3f5b8c2a5e71a,False,V15C-HC1-HD1-OT5,HC1,HD1,OT5
CBV15C-0335,Train,CB12_PARTITION_V1,12026,20e10644899c0cdac3a6fe38de3b7d33ad2bc8b25e4d586269d7d2e0f3de71aa,791960b19ea250c0641c67c4c84d0d3dd884597d26eab6dbb06a3f278bce52b6,False,V15C-HC3-HD3-OT1,HC3,HD3,OT1
CBV15C-0336,Test1,CB12_PARTITION_V1,12026,cd5179992149f5c21bbb535ae90ca10cdfcdf68373be810dbe6f032d649d96d6,ca8f7c7d6933b017512b3c1254d0a8c481e6f69e3a100117f5977a6f2d4f7110,False,V15C-HC8-HD7-OT8,HC8,HD7,OT8
CBV15C-0337,Train,CB12_PARTITION_V1,12026,14a622ebbd59f633ecc07f24314bccd86eb12c8fe46b95f5383675c3c098d868,316e01bf2b6c01e8d572fba79c8cbe9bc432fbb0de78137d8765ddf1c4a2ed0d,False,V15C-HC7-HD6-OT11,HC7,HD6,OT11
CBV15C-0338,Train,CB12_PARTITION_V1,12026,6ea5e172e62db994ab76d9e47c92bb3276cef996295688158d91e6eb9828bd01,228bc8ab932b37a1e822d225a6be2f4984c0c43aba9be587f4b8da23324345e7,False,V15C-HC6-HD1-OT8,HC6,HD1,OT8
CBV15C-0339,Train,CB12_PARTITION_V1,12026,5eddfda605aa04116d3cacbbf9d1309bdfd2bf5324a22dc0a21b9e5c670ddf86,4e5e79cc028a99cb1f4493aff0c0434975ea4a0434a1ecd79b4f95b140258358,False,V15C-HC2-HD4-OT4,HC2,HD4,OT4
CBV15C-0340,Test4,CB12_PARTITION_V1,12026,54971c02e187677d6bec01ce8be9250b87a6b8e4feab12baa36b050d65edea4f,b93a79dc8157904ffc363161b52b98ffc29fb7a3cc609d60491e821647485b8f,False,V15C-HC5-HD2-OT13,HC5,HD2,OT13
CBV15C-0341,Train,CB12_PARTITION_V1,12026,e9eb461f1f8a4a26f501372eede126b8ef916ab5e7af2fd8f5a5289997c0b4e3,97b9038ba1a61825324e635081ff1f8bc0d8f6dc6241d9f369f9cfd11e3bad99,False,V15C-HC1-HD5-OT6,HC1,HD5,OT6
CBV15C-0342,Test4,CB12_PARTITION_V1,12026,2b2ddb08ca27ec476d7b8934b3c3af545c823fc5902469a41b9049f6bc522007,ab2876f58bf602cc2a64e5506f4ca7d7afa4eae9999e559311f1ba107c2a0e03,False,V15C-HC3-HD3-OT3,HC3,HD3,OT3
CBV15C-0343,Test1,CB12_PARTITION_V1,12026,c850563ac9021f44de0c7b317664a9c7638a1ac11f8ec06573ba38985bb2788c,54e38c8681b310a01b6a338cd618e4892ff0d09c0e90a1cca8fc3cb35dfbaa06,False,V15C-HC9-HD7-OT6,HC9,HD7,OT6
CBV15C-0346,Test4,CB12_PARTITION_V1,12026,f0a0efcf7ddbac9f90ea179a9ac25d434b75f99bbc8df5f401b522cec3bda79f,be1ceef5a30db8b3fdc8a0b428f5334396e026f631ffd86e99dcc0874eb1240c,False,V15C-HC6-HD2-OT10,HC6,HD2,OT10
CBV15C-0347,Test1,CB12_PARTITION_V1,12026,a07af16fc7e64fbcf6c1805754046ee23358bcce305d19e093efe2c4ae3dfe1d,7c78c81f529546073caf05861a42182a1884544bdd2a8ede116c1d2b6ff147dd,False,V15C-HC2-HD1-OT5,HC2,HD1,OT5
CBV15C-0348,Test1,CB12_PARTITION_V1,12026,01ba8cce06f8df69ffacd9b6c4278958d2cb85ad28a97c7cd87807b7562a4a2b,7ac2270bac8c09727b2a6b671417f36b55941dd1ccbb6940e73f6a8aec56fec6,False,V15C-HC8-HD3-OT12,HC8,HD3,OT12
CBV15C-0349,Test2,CB12_PARTITION_V1,12026,d90081563cb04ba91dce47b9fd1403874547780985c9cd0e19f03250b36fa084,4bee4ea0b2cb73bea88e846a52446ca12ccfa22d854e0b76ee5ca8ffb5d1ca1e,False,V15C-HC7-HD6-OT11,HC7,HD6,OT11
CBV15C-0352,Test1,CB12_PARTITION_V1,12026,fd95a4df251059c9a599b7f89098cd8b427818fad81305140651a0dd1e5c866d,a8895d3b850ab2e5b6681f2556edd5fc185a387879885f519bb774d75c0ec5c0,False,V15C-HC5-HD4-OT6,HC5,HD4,OT6
CBV15C-0353,Train,CB12_PARTITION_V1,12026,9eea775db72d06be398e496a0d3fc5ed6a7f72150860beab4921d80dc0f87416,f4ff56ef9c2d9d12d3b891cbf1d8527a0d9d4a323ac9d67210cc1da83ffbec5b,False,V15C-HC3-HD1-OT15,HC3,HD1,OT15
CBV15C-0354,Train,CB12_PARTITION_V1,12026,25ab834f29fecffae0eb4112661e9e01bf4b604a2e9facefc0a3bc5afb70328d,a5b23693242bb528afee7c70f582b5726e83d01f71291ac05a0c8e7ff94ea12a,False,V15C-HC6-HD3-OT6,HC6,HD3,OT6
CBV15C-0355,Train,CB12_PARTITION_V1,12026,3a47d6229d9368d436179281c7cd4addac9de353c7a038bcbf771528e1655edd,3807c1e10e595857a394d93dd1c0e8ee9bd4b03eba389e9f6bcd822cc8fcf27c,False,V15C-HC9-HD6-OT11,HC9,HD6,OT11
CBV15C-0357,Train,CB12_PARTITION_V1,12026,f95989dc00cea04736e2a1a903272afd551ebd041dfee7e5bf66fa79ca17bc28,1e5affcd802870c7822a7678dc0bc5700423f9ddc9f8393661e77dedd2fe262b,False,V15C-HC2-HD3-OT3,HC2,HD3,OT3
CBV15C-0358,Train,CB12_PARTITION_V1,12026,fde6e931bab16800e43006eb3306fbd176172a5fcc0d511c45dd237464f36456,7a50ed15aadc4412d92742bbfc81dca84fe1a0dbec5a2f607c69d9eff9e6f81e,False,V15C-HC8-HD7-OT8,HC8,HD7,OT8
CBV15C-0359,Train,CB12_PARTITION_V1,12026,977807406b6b69f9605fe8a23cfdc5135f84a6fcdf3d3c99e0a8f60ad0549362,bfd8f8b248de0f5e248e3b363aaaa3830b8959869f636841a3c74be287ba9d1a,False,V15C-HC7-HD2-OT8,HC7,HD2,OT8
CBV15C-0360,Test4,CB12_PARTITION_V1,12026,b9edeed57cfb52b1dd591dd0721e846908e758d8d7830c69d7d53754395bcd3e,848b2d683e082b4229775dbadc501911378ebf5b9c0706bce3bc04bfc85592b5,False,V15C-HC5-HD4-OT7,HC5,HD4,OT7
CBV15C-0361,Train,CB12_PARTITION_V1,12026,a45456e4feb201ca70123cb3137dac60b5107c579d4fc1ff9bda5c33805cb519,d51dbba701b77f7455cca6f98d2b07f34fac23dd6e927fe8ae7516d2575babe8,False,V15C-HC3-HD1-OT2,HC3,HD1,OT2
CBV15C-0362,Test1,CB12_PARTITION_V1,12026,967830246a43ffbcf93acd5acd47e99ae6c2764e2fd8085a66455c0f9133f2ef,1cb2a6bc02bf6f916027d011714c3839c7fb2c78faeef96b67af1b7029107fcd,False,V15C-HC1-HD5-OT5,HC1,HD5,OT5
CBV15C-0363,Train,CB12_PARTITION_V1,12026,982bb69e7213062a57a411cdb56feb7861451024bc48290176be5d630a5cc7b1,6bc49e5d3f0ff21d8b57f88564833a592c77a04f7d3adcc3892b6914dab3d2f6,False,V15C-HC6-HD3-OT15,HC6,HD3,OT15
CBV15C-0365,Test1,CB12_PARTITION_V1,12026,db5fdc9b8bf4b3c69e30c5c0ec901446b9859b27c9791d69dd8e8cd4bd7f403f,657198ff0cf718decbbf8b79ef66050bfc25a03443bfde6010d75154fd954dca,False,V15C-HC5-HD4-OT14,HC5,HD4,OT14
CBV15C-0366,Train,CB12_PARTITION_V1,12026,17b745e40b34831577d4b4b1b4c4a293b804fb51926b02b5ecb659fd13bee520,e955697fc562353650e187323c3d14fa4eb55f011378c2f9cdc0811d95a95789,False,V15C-HC4-HD1-OT15,HC4,HD1,OT15
CBV15C-0367,Train,CB12_PARTITION_V1,12026,34ad748713c97805df304512b9118cb419d9b813d11851d0a8dd1d5efe3c9579,d8254d3adb5d3ef1b8875a076039f61ec0ae20612fd7afa5b683c4af89ec6ee8,False,V15C-HC3-HD8-OT15,HC3,HD8,OT15
CBV15C-0368,Test3,CB12_PARTITION_V1,12026,cd52aec27c1748a5bff2e7e92d8e9efafc66512ebf11640df780c8dbe042eca9,6b5927e4fe547369e3fe9418cdf473156c15ac6fcc9dd55768b8fecec746e548,False,V15C-HC9-HD6-OT8,HC9,HD6,OT8
CBV15C-0369,Train,CB12_PARTITION_V1,12026,1ecc9797c0a937029a1dd578ebdf7c898a3c21396aa48ef94b9d7b05f9005bce,2992d56e400b804427d74f0bc4cf176e57d296a429c710cbf9ab8230bfe899c0,False,V15C-HC8-HD7-OT5,HC8,HD7,OT5
CBV15C-0370,Train,CB12_PARTITION_V1,12026,fb9fa3c262b9883e965346bf8d5e1e7747cb5b5d079abd153e49f5cee1a75871,fba6aaa1c53d0e20d7d795e07a7c543f6a1c912aa0df42ef4b933d8cb95cfdeb,False,V15C-HC7-HD3-OT6,HC7,HD3,OT6
CBV15C-0371,Train,CB12_PARTITION_V1,12026,2c15afaebea4999a0dac090a7b324751d7e15fc9f6e70db2ecb5ddd0cf3127be,e0268e621802422371d4279d7acb7018d94e49bb52cdb9edcb18b1bb56956a54,False,V15C-HC2-HD2-OT15,HC2,HD2,OT15
CBV15C-0372,Train,CB12_PARTITION_V1,12026,dd5af68a2a25af095b1e2c7a5a8fb8e7e8c9d48d5199e3c76b21bee8c44854e1,3dda7c165780c7031fd69a825be462ad5c5d9126f95ba8d0ef284abdb89e41a0,False,V15C-HC6-HD5-OT10,HC6,HD5,OT10
CBV15C-0373,Test1,CB12_PARTITION_V1,12026,3f992394b47b16cbb845fa73f722ed5649a96877d005ffae62583ea7c3f9bf0b,79ca36b4a73071c7048ddff791d88cf3513a407f9237b1ec08bd79130d75fa09,False,V15C-HC1-HD1-OT5,HC1,HD1,OT5
CBV15C-0374,Test2,CB12_PARTITION_V1,12026,bee2dec8c28ea48dd3fb2e40024d9a63475490e5774c61b76e58dcb69e2627ca,d956c12c27c15552fd9d3747bf95dbfac4c9e15579ba8c52adffa36e26db7ab3,False,V15C-HC3-HD4-OT14,HC3,HD4,OT14
CBV15C-0375,Test1,CB12_PARTITION_V1,12026,f9d69edf5853fae9c2c9f1d13b7fcb388103cdce20c9fa228a16a94d379a6cc2,c42aa97f46df8f544a94a0023e563ee8164ee31da69a64f0054860012192ac9b,False,V15C-HC5-HD3-OT8,HC5,HD3,OT8
CBV15C-0376,Test4,CB12_PARTITION_V1,12026,191a9fe6eeda14190b7ccb72b1a504e5e65c621a4d8702643ddfe63cf49d99f4,8e03c2d98bac475acc7281af2adddaab9033cd3444c93a31055b874e337adbd7,False,V15C-HC7-HD6-OT8,HC7,HD6,OT8
CBV15C-0378,Train,CB12_PARTITION_V1,12026,e7fd2eb403901a36d71b62de4ab9531e4f3a3bb24498e64d1117df8eae9ed5e1,933056f64e39a494e308b8fc9ab9657e96871cfc36cfa4523aae90373911f350,False,V15C-HC4-HD2-OT6,HC4,HD2,OT6
CBV15C-0379,Train,CB12_PARTITION_V1,12026,20fe80c9f67d4091611a0a3de3e1558d75e4c8a009e2ac5b9fcf89fb033ca322,90896f6e4e6968add773156718a971731b4cb18aab4769618befa9c09f128227,False,V15C-HC9-HD7-OT11,HC9,HD7,OT11
CBV15C-0380,Test2,CB12_PARTITION_V1,12026,475643fb3ab2da75b1afc1756d65075f4dd83cb244f08c9c01a01ffe7c72b54f,f9e207cfd5178f8a9f966fba222e248dc78917ecbc072c94f695efd095e72ebf,False,V15C-HC3-HD1-OT2,HC3,HD1,OT2
CBV15C-0381,Train,CB12_PARTITION_V1,12026,77eeb9ac13c84c7a69133131a243c1194fe48a2e656ab696638fcc136d2e5873,5344fdfc759dd0cfdb7fdce0a15b07e52fa1bbcd4734aa2c8db69baa3e9e2175,False,V15C-HC2-HD8-OT4,HC2,HD8,OT4
CBV15C-0382,Train,CB12_PARTITION_V1,12026,3520f8532e4ce024b6c1d9c8ae4d063389a915d6b36b9935e424c60548ce3d6b,f0183469d9a12c5efa9a0bafef7446b57217566df5ac8947f86458f02fc7a3de,False,V15C-HC6-HD3-OT8,HC6,HD3,OT8
CBV15C-0383,Train,CB12_PARTITION_V1,12026,db71f476e69eabb3ed1f1b57b0fc848c4bd20913dccd90c0ff11dd99752bda1c,4a14ebf2c0dab00631310de8dcd8b5a3b086277d0ce85f6daf10c64545b5672c,False,V15C-HC5-HD2-OT7,HC5,HD2,OT7
CBV15C-0384,Test3,CB12_PARTITION_V1,12026,38ff43e4b8d7a2e77533d99e7241c480b092e19c994486644e86f7d3c126bf14,7071025d745763c414adb4f5e1d30d99c165bc2f7f26a47d9ffe68921454d35a,False,V15C-HC1-HD5-OT6,HC1,HD5,OT6
CBV15C-0385,Train,CB12_PARTITION_V1,12026,a4a040981fa97e5676f79b816c37c75550434ea5a9535b070e37ba75bdea0325,9e88192cf5a2829556bf13bd7b8517f410d48aee019af0f0070d68ab78855c43,False,V15C-HC3-HD1-OT3,HC3,HD1,OT3
CBV15C-0386,Test4,CB12_PARTITION_V1,12026,6505409a429d6958cc56a05c42a91344f4a63412f877710e00e4b470c3f3bfbf,e5719c3a031a240d893edd062904ec7578a2cd03008dd7d5eb42d14d35b5e039,False,V15C-HC7-HD3-OT11,HC7,HD3,OT11
CBV15C-0387,Train,CB12_PARTITION_V1,12026,0d6bcd4a6a7ab0cbe154ae8ca91fd15cb99de0e15f3d61ae80cbe503a6a997c2,f480ff1294072644846b69f772279f89392609e7b71fd53d16c9012b0702fa95,False,V15C-HC2-HD4-OT5,HC2,HD4,OT5
CBV15C-0388,Train,CB12_PARTITION_V1,12026,f2497e782b427103bdfd3d051b7e0342c68c0f0fd52eafb0b093eeaec0f7d8c9,1fbf413c8f7f42b81be3f6d208edb8fd5f54b96ebd04e80c74f9bf764f66d632,False,V15C-HC8-HD6-OT8,HC8,HD6,OT8
CBV15C-0389,Train,CB12_PARTITION_V1,12026,063b8a294bb8022b50b2874d6799f9e1d37f9e7950484fdf7a7c36e0f405a883,61a2275763d2decb5e62e831f6781e86cba84402e49a2f9869b5b5eaf85f5a98,False,V15C-HC6-HD5-OT5,HC6,HD5,OT5
CBV15C-0390,Train,CB12_PARTITION_V1,12026,18ab30fcdc67e9ac64ba118b0b7f457e39abdadaabf22090143a1df32035dc89,dbc2c1831922d7a0743b85cb39fba35f21d22b61872b40d85bcce69ea6ac87c5,False,V15C-HC5-HD3-OT6,HC5,HD3,OT6
CBV15C-0392,Train,CB12_PARTITION_V1,12026,c5d09372624dd8881e2c8e651c738ceb09cf8e8aa2f03ec222f9f1d9ff7ebb7b,cd3bba143c6dcbf8a01607d2e14c629f7d64b93a3aaf5ded4433bd23c44036a2,False,V15C-HC9-HD6-OT8,HC9,HD6,OT8
CBV15C-0393,Train,CB12_PARTITION_V1,12026,3cb8095ed22b7032b6d268f451fe683891b8108db3845ce439fd67600c988fdf,4cb0b605d0135705d33c824f2466a7f983ed64bf3fd4d2053b3f3fedb75a8a7b,False,V15C-HC4-HD8-OT1,HC4,HD8,OT1
CBV15C-0395,Train,CB12_PARTITION_V1,12026,ccf3dedf25f72b8950790a7d7b4a59bdc9be12531b08b03f452f186391c894c1,033714883a071da6f95b80b17cc26fe14e16e2b99daadb7020e4beff3fb3dd27,False,V15C-HC5-HD4-OT15,HC5,HD4,OT15
CBV15C-0396,Train,CB12_PARTITION_V1,12026,05e28d09916fe8c0bbe7b72fa9fc908b398b2d66e9140394ec360ffa645b3891,d1bbdff5fd67e4700a38b6eaa72ec48025b8d611951eb43c2a1cc4ce3ae616bc,False,V15C-HC2-HD1-OT3,HC2,HD1,OT3
CBV15C-0397,Train,CB12_PARTITION_V1,12026,15b3e0428605a3ff72f4ce0f05ee85038c53c8c5f5f35631fd0cd51f1b0623e6,259ab6bab8779ae84ae7230d090f465a347852354986a2b2505b472fdc681987,False,V15C-HC6-HD3-OT10,HC6,HD3,OT10
CBV15C-0398,Test2,CB12_PARTITION_V1,12026,0f5775932cff31e4e26982ad36ca0ad9f4b7d415ce830fa4b5452ab7089f3921,74e0b54c9e0b91c592e140cd994d68ee345e62daf162368e5d182fff37f675b1,False,V15C-HC7-HD2-OT6,HC7,HD2,OT6
CBV15C-0399,Train,CB12_PARTITION_V1,12026,7298e88d7f4464ce7a0d25467f9f62b8e46d824c9cd13978a8ebcd156db20ca3,573652d2276122ce01dff4b2f0755d230d55105cbfda55313c8743e27b49534a,False,V15C-HC8-HD4-OT12,HC8,HD4,OT12
CBV15C-0400,Test4,CB12_PARTITION_V1,12026,f74676fa5b951524ba200de53c504bdd4887b0c18d6b6633716534ccc155c60a,f278621786de56aa061278a3381fa43af732eb5d72bde288b817c4b855f28c9a,False,V15C-HC3-HD1-OT1,HC3,HD1,OT1
CBV15C-0401,Train,CB12_PARTITION_V1,12026,ff6b155ae69508fd2895ab3a4de99af15cad0cf3a00bf1f07832661bbf8d31ab,3fe7c76766714f01ef8824b2da6923177972a6668c95970ec08bfd64039f0d8d,False,V15C-HC1-HD5-OT5,HC1,HD5,OT5
CBV15C-0402,Test4,CB12_PARTITION_V1,12026,9916c8a97b1975027e9d16b4b51a4ad55afca00721908984d1769d06cc698ebc,6f089fe179a5750a3f7c03f2138ecc47a19e115dba4f01286fe9604f79de800a,False,V15C-HC5-HD7-OT8,HC5,HD7,OT8
CBV15C-0403,Test1,CB12_PARTITION_V1,12026,572aeaf5a5f00f964e2894c7f638bda00ec027c906befb0d3d436b892144c6bd,20ae77967775c553291f2baf35f0ee72dd8c9a147ee1dd6337218109a67242d5,False,V15C-HC3-HD3-OT15,HC3,HD3,OT15
CBV15C-0404,Test4,CB12_PARTITION_V1,12026,6a849458bf6b88c2e628a96f02de34439a5b9d017d4b7c8e11b5d51ffa7dbb07,130bed4bb350069d8697c1ebf8074b6c5c53d2c4a1d876ca18f595ab0f672ad8,False,V15C-HC9-HD6-OT6,HC9,HD6,OT6
CBV15C-0406,Test3,CB12_PARTITION_V1,12026,0c8ab619f74930d8dc91b13c72d9ee29b2c46a710f60386f4930673c16472d89,05ec53271eb878afc466ba56f23ff9ba23831c01e90d0b909b0fb7dd5af36428,False,V15C-HC2-HD2-OT3,HC2,HD2,OT3
CBV15C-0408,Train,CB12_PARTITION_V1,12026,20116fdec51d95103f117a6497cd08aeaac57bc21c5f1222caefc2c1a2902605,4094087f66531004f8053791d08e1f1c075a203c7100f1c5ed1860cac02a88de,False,V15C-HC8-HD1-OT5,HC8,HD1,OT5
CBV15C-0409,Test3,CB12_PARTITION_V1,12026,d52d4d2ba09c20ed4670950d988ad7feecc15afe86b241a9501ce67bdd90a52f,63250080e5d9608b6d07fbd7db09fc18baa85ceccf342c0b34129672f99b4236,False,V15C-HC7-HD3-OT14,HC7,HD3,OT14
CBV15C-0410,Train,CB12_PARTITION_V1,12026,cb4031c280fa0fa8c971a92b1314a108d48cb6954a9ffa2c9f7a6b23a537cc9a,f2c772b5491d468944d1fd215696e45c2544bc63c6daea09cb3c6a3ee7fbff1b,False,V15C-HC5-HD2-OT13,HC5,HD2,OT13
CBV15C-0411,Train,CB12_PARTITION_V1,12026,5f34d1441fae14f8d22af515f4383e2c1fec60da5bce996f7a9276392c7f5081,71e48cd8f7d46bbd159cc570da6398e64ca1064f762c5019296d4971abe43b5c,False,V15C-HC3-HD1-OT2,HC3,HD1,OT2
CBV15C-0412,Train,CB12_PARTITION_V1,12026,29b7f8a2fecfa98891f99372e3298f38886ddf46c169db0e9dbc5d6c11aee619,77b4d2dda4bb216726caefe14c5ba37bc27d1af6a2854121ba1f479b73fc0e18,False,V15C-HC1-HD5-OT5,HC1,HD5,OT5
CBV15C-0414,Test3,CB12_PARTITION_V1,12026,2ae4066e1c7c04b1bac511aa2c5c67c03e00761d745f716178712ef358116ff6,65a467720b9fd272c6004cadb41e3e785653404a61fd82f482771b066a39120f,False,V15C-HC2-HD3-OT4,HC2,HD3,OT4
CBV15C-0415,Train,CB12_PARTITION_V1,12026,79e360b2a3d020d9a69564dab7247e7b8a4a1257458e6d44cf7de8ed9921d9e0,1eb8a0549048fe50ee556de9e6d6c5c930fc87f5c8ebde7212047105f2c08515,False,V15C-HC5-HD7-OT8,HC5,HD7,OT8
CBV15C-0416,Train,CB12_PARTITION_V1,12026,c20e0fb83d902bee9dbc5995e3ac142278d832319dce471918f73e587c5a1a2c,31a35a62f89ca7e0f83753827ce7d944601de9f4b7726d94c1b64af8f61ab4b1,False,V15C-HC9-HD6-OT2,HC9,HD6,OT2
CBV15C-0417,Train,CB12_PARTITION_V1,12026,f982958f18c2f7b2c601e8365351efc7075a1bed7d884794cad63557a0b2d7c1,97a5dca2d8c767fc0bbbff95de72d7d56c95ffb68a4c57b4f83d08d1773be7ad,False,V15C-HC3-HD8-OT1,HC3,HD8,OT1
CBV15C-0418,Train,CB12_PARTITION_V1,12026,5c806e2ddb1a4d7f2f9bc89f194481a0cce92e8d5eb5740e62ca2ea22e038450,47e799255e53bb7d31f049359b47a2b527b9d4f7f65c26e92c7ab976ffa3cb9b,False,V15C-HC4-HD1-OT1,HC4,HD1,OT1
CBV15C-0419,Train,CB12_PARTITION_V1,12026,610cbf36fd6524351b64804f083dc8802ae5c43e2a391b5ee986f57b65e12135,7d03ee888b01c3516417db2ca977c8c6d3dfe734ca72e1c5aff61336d9e5404d,False,V15C-HC7-HD2-OT11,HC7,HD2,OT11
CBV15C-0420,Train,CB12_PARTITION_V1,12026,fbc8207a21bc0b75d7cb515863bdbbd265317b9e53e02096403f1dfe55778f7e,30dd8dd51dc523dd102fedf0590ca5b206cdb818e6a585052254f694f3ce3110,False,V15C-HC8-HD4-OT8,HC8,HD4,OT8
CBV15C-0422,Train,CB12_PARTITION_V1,12026,0fa9aa1576976335e6af74b003babd18c54f1e3cbd9ab98e287086c299df098b,b41a86a38923900d68ca6bb2c736686b4c81074e10d332e840b99ae6b10da552,False,V15C-HC2-HD3-OT15,HC2,HD3,OT15
CBV15C-0423,Test3,CB12_PARTITION_V1,12026,142d33019ba73ab6cb740e0534b44150c0408a872b59d9256b2409686451bf22,16127c7c73427b9e5bf15957cb442e287aa8f67359e018f65604056c84fc0aae,False,V15C-HC6-HD5-OT8,HC6,HD5,OT8
CBV15C-0424,Train,CB12_PARTITION_V1,12026,d7801fb69c3ce24816dbb957785e2c78d8ea20cf538bfb1a58d4ae8f52cc235d,73c379f22efca6258d443b52b3b126b6a3b595e591dfbd731e9b659907feda27,False,V15C-HC3-HD4-OT6,HC3,HD4,OT6
CBV15C-0426,Train,CB12_PARTITION_V1,12026,ccc06e4c0880ef9871b7367b5419d09d393cc4db43d358a59250861beba2c8c5,f177a35d0140d00bb7e3d1563b395ceb981f473ae3678cdc91451ad06e802c2f,False,V15C-HC7-HD2-OT6,HC7,HD2,OT6
CBV15C-0427,Train,CB12_PARTITION_V1,12026,a8a3589effa34d9daf411d4bdbc1a5381a6cec6c425a673d9d35245bc836989c,fb1bd0557eb69c773e758025fda00b80a527b6e67b784a3d646fe37b1b660197,False,V15C-HC8-HD1-OT5,HC8,HD1,OT5
CBV15C-0428,Test1,CB12_PARTITION_V1,12026,07752171cd6b75d5cb1910ef9d92ca14c7f8171b6b3eddb3d538738cdaebf4b6,58e9dca9572fbd12e1b3da85bb8a9a3de678ba9c163946ea7ec1c405d040557d,False,V15C-HC9-HD6-OT13,HC9,HD6,OT13
CBV15C-0429,Test2,CB12_PARTITION_V1,12026,b79f42d18ef21febe5ec58e18fb3ce759b8adc7f98bf6b90b5f77ea1b2f9e37f,4429f8105f53794f6b8ebd92b57129af9e63fb149a9ff1913cb064e8dbe27949,False,V15C-HC6-HD8-OT6,HC6,HD8,OT6
CBV15C-0431,Test3,CB12_PARTITION_V1,12026,3e3bb16f5f81c8ff18632cd1c443b4de8faffe7a924f068500971516ad3c0806,1323eb2ed0343393f8efed2b451b1bd369b3f09ac14b233872514a97bce3df3e,False,V15C-HC2-HD2-OT5,HC2,HD2,OT5
CBV15C-0432,Test3,CB12_PARTITION_V1,12026,7904b4cc9634da208bd83fa9ab76796254c67ebaad5d51570d54bf0c8247660d,430a22e54d6231f75dfd34688280808b70af7996ee8e4fbed9086340d973c35f,False,V15C-HC3-HD1-OT3,HC3,HD1,OT3
CBV15C-0433,Test2,CB12_PARTITION_V1,12026,8e374ba2f14b2e423871a3c587e575a4b5cfff41d8fbb5550ddee101f46c3fd8,1070f6648a2597866f0ae0f0d3a5e75d46ffb81b577e053c0fbf97317cea46fe,False,V15C-HC5-HD4-OT15,HC5,HD4,OT15
CBV15C-0434,Test2,CB12_PARTITION_V1,12026,517df8f1d44cd04af592c1c8590742ddde5ea0aa9b952e95b859a4d8adfd13cf,de9675b4d51a191bcaaa40ce8ab94df58997cf9e8af9d50be62209e972774f1a,False,V15C-HC1-HD5-OT14,HC1,HD5,OT14
CBV15C-0435,Test2,CB12_PARTITION_V1,12026,36e2eb34ca15ff068f38bdb001b08edf3ed643fea2fb1e81a06141942a764f01,50b59b70e8c4958581335f9769bc12d78b5e70cec99497f4b4af1311d5c62e91,False,V15C-HC3-HD3-OT3,HC3,HD3,OT3
CBV15C-0436,Train,CB12_PARTITION_V1,12026,72d2aa7c9246641e76dca6a77a5abfd6bf3c039200aa0d33bf07fc16a079216c,5e30024eb43463d0f3dac97e874f443b77b7bdcc4de91b4107c87a506f38b393,False,V15C-HC5-HD7-OT13,HC5,HD7,OT13
CBV15C-0438,Test2,CB12_PARTITION_V1,12026,f07e1bceb8bcacc22d1c7df90a8dee16483747966d9b5a5baa20770e6c43d56c,297b5e92bf68a42ba2b99573e8b72bdcabb3d388d5e7a552624da4fbe5930116,False,V15C-HC2-HD2-OT3,HC2,HD2,OT3
